0	0	0	0	0	13.45	0	0	0	0	0	
0	0	0	0	0	-18.8959	0	0	3.43459	0	0	
0	0	0	0	0	0	-15.3953	0	1.43818	0	0	
0	0	0	0	0	0	0	-11.6453	0.670268	0	0	
0	0	0	0	0	0	0	0	9.73805	2.40133	0	
0	0	0	0	0	3.91218	15.251	0	-13.0089	0	0	
0	0	0	0	0	0	7.14014	0.541223	-5.02377	0	0	
0	0	0	0	0	0	0	7.74058	-2.99123	-31.5653	-27.9989	
0	0	0	0	0	-4.27713	-6.94765	1.35219	10.0575	0	0	
0	0	0	0	0	0	0	0	37.6856	0	2.8802	
0	0	0	0	0	0	0	0	0	0	0	

