0	0	0	0	0	13.3331	0	0	0	0	0	
0	0	0	0	0	-18.8532	0	0	3.4763	0	0	
0	0	0	0	0	0	-15.5116	0	1.56702	0	0	
0	0	0	0	0	0	0	-14.7593	0.631799	0	0	
0	0	0	0	0	0	0	0	11.0832	3.75083	0	
0	0	0	0	0	3.91272	15.651	0	-11.7601	0	0	
0	0	0	0	0	0	7.08607	0.629867	-5.43385	0	0	
0	0	0	0	0	0	0	6.89934	-3.189	-27.9771	-33.2572	
0	0	0	0	0	-2.69456	-23.2714	1.61993	9.56435	0	0	
0	0	0	0	0	0	0	0	29.3377	0	2.90027	
0	0	0	0	0	0	0	0	0	0	0	

