0	0	0	0	4.5388	0	0	0	0	
0	0	0	0	-5.2467	0	2.23784	0	0	
0	0	0	0	0	-16.0037	0.706275	0	0	
0	0	0	0	0	0	8.04456	3.7501	0	
0	0	0	0	5.67231	0.798981	-9.21928	0	0	
0	0	0	0	0	8.24964	-5.82219	-4.14968	-18.7404	
0	0	0	0	-3.75489	1.00606	8.33939	0	0	
0	0	0	0	0	0	15.195	0	2.01838	
0	0	0	0	0	0	0	0	0	

