0	0	0	0	4.82209	0	0	0	0	
0	0	0	0	-6.2615	0	1.89915	0	0	
0	0	0	0	0	-15.321	0.682623	0	0	
0	0	0	0	0	0	7.88245	4.35206	0	
0	0	0	0	5.56441	0.764406	-9.05231	0	0	
0	0	0	0	0	8.30224	-4.61388	-4.55371	-20.3728	
0	0	0	0	-2.43598	0.973256	8.10861	0	0	
0	0	0	0	0	0	16.3933	0	1.96822	
0	0	0	0	0	0	0	0	0	

