0	0	0	0	8.1748	0	0	0	0	
0	0	0	0	-11.7672	0	2.03678	0	0	
0	0	0	0	0	-14.7703	0.728924	0	0	
0	0	0	0	0	0	8.23638	4.51191	0	
0	0	0	0	5.38451	0.858321	-8.37622	0	0	
0	0	0	0	0	8.18542	-5.25417	-3.15408	-22.578	
0	0	0	0	-3.4731	0.993837	8.26889	0	0	
0	0	0	0	0	0	17.8057	0	2.118	
0	0	0	0	0	0	0	0	0	

