0	0	0	0	8.16707	0	0	0	0	
0	0	0	0	-6.37941	0	2.3248	0	0	
0	0	0	0	0	-15.4438	0.766929	0	0	
0	0	0	0	0	0	7.45046	3.74362	0	
0	0	0	0	6.00259	0.75762	-8.48946	0	0	
0	0	0	0	0	8.38073	-6.15397	-2.12494	-23.5867	
0	0	0	0	-3.23864	0.98405	8.63954	0	0	
0	0	0	0	0	0	14.9842	0	1.96768	
0	0	0	0	0	0	0	0	0	

