0	0	0	0	5.07302	0	0	0	0	
0	0	0	0	-5.07526	0	2.17388	0	0	
0	0	0	0	0	-15.2785	0.717281	0	0	
0	0	0	0	0	0	9.03127	4.15322	0	
0	0	0	0	5.54586	0.789122	-8.24715	0	0	
0	0	0	0	0	8.34799	-5.60497	-5.8598	-21.1093	
0	0	0	0	-2.19481	0.971249	8.33653	0	0	
0	0	0	0	0	0	16.0748	0	2.01393	
0	0	0	0	0	0	0	0	0	

