0	0	0	10.2483	0	0	0	
0	0	0	-12.5772	0.728279	0	0	
0	0	0	0	11.3058	6.40308	0	
0	0	0	7.51021	-5.27086	-1.38327	-21.5717	
0	0	0	1.37438	5.40699	0	0	
0	0	0	0	11.2158	0	2.22892	
0	0	0	0	0	0	0
