0	0	0	10.4147	0	0	0	
0	0	0	-12.9846	0.714025	0	0	
0	0	0	0	11.3058	6.26224	0	
0	0	0	7.51021	-5.27086	-1.38327	-21.5717	
0	0	0	1.37438	5.40699	0	0	
0	0	0	0	11.7832	0	2.22892	
0	0	0	0	0	0	0
