0	0	0	10.8047	0	0	0	
0	0	0	-12.9846	0.74749	0	0	
0	0	0	0	11.3058	6.26224	0	
0	0	0	7.74342	-5.52422	-1.38327	-21.3924	
0	0	0	1.37438	5.4329	0	0	
0	0	0	0	11.3511	0	2.22892	
0	0	0	0	0	0	0
