0	0	0	10.108	0	0	0	
0	0	0	-12.2245	0.735404	0	0	
0	0	0	0	11.3058	6.26224	0	
0	0	0	7.87609	-5.27086	-1.6424	-21.359	
0	0	0	1.21223	6.17023	0	0	
0	0	0	0	11.7832	0	2.22892	
0	0	0	0	0	0	0
